T,wCO2,rho_s,rho_fl,mu_fl,wC_s,wC_fl,wMg_s,wSi_s,wH_s,Dolomite,Talc,Magnesite,Chlorite,Orthopyroxene,Olivine,"q,tc-ds633","cor,tc-ds633","hem,tc-ds633","lime,tc-ds633","cc,tc-ds633"
1073.15,55.6112224448898,3012.15511290328,1172.48739196118,-437299.3371116,0.0855950126831828,0.0334088802360338,0.159130731039646,0.141374055756296,0,0.0263925118589657,0,0.587591096426178,0,0,0,0.335999664385686,0.0139758859093625,0.0360408414198075,0,0
1073.15,55.7114228456914,3012.15511289603,1172.69235698872,-437225.817040028,0.0855950126831827,0.0338293698574546,0.159130731039646,0.141374055756296,0,0.0263925116930527,0,0.587591096593019,0,0,0,0.335999664384878,0.0139758859093289,0.0360408414197213,0,0
1073.15,55.811623246493,3012.15511289603,1172.69235698872,-437225.817040028,0.0855950126831827,0.0338293698574546,0.159130731039646,0.141374055756296,0,0.0263925116930527,0,0.587591096593019,0,0,0,0.335999664384878,0.0139758859093289,0.0360408414197213,0,0
1073.15,55.9118236472946,3012.15511294372,1172.89752373443,-437153.877447221,0.0855950126831825,0.0342483856384325,0.159130731039646,0.141374055756296,0,0.0263925119660738,0,0.587591096313885,0,0,0,0.335999664390198,0.0139758859095502,0.036040841420293,0,0
1073.15,56.0120240480962,3012.15511294372,1172.89752373443,-437153.877447221,0.0855950126831825,0.0342483856384325,0.159130731039646,0.141374055756296,0,0.0263925119660738,0,0.587591096313885,0,0,0,0.335999664390198,0.0139758859095502,0.036040841420293,0,0
1073.15,56.1122244488978,3012.15511304334,1173.10288833956,-437083.49939884,0.0855950126831826,0.0346659353142546,0.159130731039646,0.141374055756296,0,0.0263925123424911,0,0.587591095924701,0,0,0,0.335999664401311,0.0139758859100124,0.0360408414214847,0,0
1073.15,56.2124248496994,3012.15511304334,1173.10288833956,-437083.49939884,0.0855950126831826,0.0346659353142546,0.159130731039646,0.141374055756296,0,0.0263925123424911,0,0.587591095924701,0,0,0,0.335999664401311,0.0139758859100124,0.0360408414214847,0,0
1073.15,56.312625250501,3012.15511288955,1173.30844677676,-437014.609089059,0.0855950126831825,0.0350820265661733,0.159130731039646,0.141374055756296,0,0.0263925118874401,0,0.587591096399461,0,0,0,0.335999664384155,0.0139758859092988,0.0360408414196448,0,0
1073.15,56.4128256513026,3012.15511288955,1173.30844677676,-437014.609089059,0.0855950126831825,0.0350820265661733,0.159130731039646,0.141374055756296,0,0.0263925118874401,0,0.587591096399461,0,0,0,0.335999664384155,0.0139758859092988,0.0360408414196448,0,0
1073.15,56.5130260521042,3012.15511304759,1173.51419526136,-436947.193240873,0.0855950126831828,0.0354966670218748,0.159130731039646,0.141374055756296,0,0.026392512172866,0,0.587591096093784,0,0,0,0.335999664401784,0.0139758859100321,0.0360408414215343,0,0
1073.15,56.6132264529058,3012.15511304759,1173.51419526136,-436947.193240873,0.0855950126831828,0.0354966670218748,0.159130731039646,0.141374055756296,0,0.026392512172866,0,0.587591096093784,0,0,0,0.335999664401784,0.0139758859100321,0.0360408414215343,0,0
1073.15,56.7134268537074,3012.15511301763,1173.72013008636,-436881.178295202,0.0855950126831825,0.0359098642559488,0.159130731039646,0.141374055756296,0,0.0263925121344772,0,0.58759109613601,0,0,0,0.335999664398442,0.0139758859098931,0.0360408414211776,0,0
1073.15,56.813627254509,3012.15511301763,1173.72013008636,-436881.178295202,0.0855950126831825,0.0359098642559488,0.159130731039646,0.141374055756296,0,0.0263925121344772,0,0.58759109613601,0,0,0,0.335999664398442,0.0139758859098931,0.0360408414211776,0,0
1073.15,56.9138276553106,3012.15511288505,1173.92624741703,-436816.545653786,0.0855950126831826,0.0363216257903444,0.159130731039646,0.141374055756296,0,0.026392511936965,0,0.587591096350513,0,0,0,0.335999664383654,0.013975885909278,0.0360408414195904,0,0
1073.15,57.0140280561122,3012.15511288505,1173.92624741703,-436816.545653786,0.0855950126831826,0.0363216257903444,0.159130731039646,0.141374055756296,0,0.026392511936965,0,0.587591096350513,0,0,0,0.335999664383654,0.013975885909278,0.0360408414195904,0,0
1073.15,57.1142284569138,3012.1551128526,1174.13254333225,-436753.232965516,0.0855950126831827,0.0367319590948323,0.159130731039646,0.141374055756296,0,0.0263925118032384,0,0.587591096488399,0,0,0,0.335999664380033,0.0139758859091274,0.036040841419202,0,0
1073.15,57.2144288577154,3012.1551128526,1174.13254333225,-436753.232965516,0.0855950126831827,0.0367319590948323,0.159130731039646,0.141374055756296,0,0.0263925118032384,0,0.587591096488399,0,0,0,0.335999664380033,0.0139758859091274,0.036040841419202,0,0
1073.15,57.314629258517,3012.15511314896,1174.33901443941,-436691.227255191,0.0855950126831829,0.0371408715874522,0.159130731039646,0.141374055756296,0,0.0263925128371524,0,0.587591095416508,0,0,0,0.335999664413091,0.0139758859105024,0.0360408414227465,0,0
1073.15,57.4148296593186,3012.15511314896,1174.33901443941,-436691.227255191,0.0855950126831829,0.0371408715874522,0.159130731039646,0.141374055756296,0,0.0263925128371524,0,0.587591095416508,0,0,0,0.335999664413091,0.0139758859105024,0.0360408414227465,0,0
1073.15,57.5150300601202,3012.15511304209,1174.54565684896,-436630.471847211,0.0855950126831827,0.0375483706349631,0.159130731039646,0.141374055756296,0,0.0263925122948222,0,0.587591095972531,0,0,0,0.335999664401171,0.0139758859100066,0.0360408414214691,0,0
1073.15,57.6152304609218,3012.15511304209,1174.54565684896,-436630.471847211,0.0855950126831827,0.0375483706349631,0.159130731039646,0.141374055756296,0,0.0263925122948222,0,0.587591095972531,0,0,0,0.335999664401171,0.0139758859100066,0.0360408414214691,0,0
1073.15,57.7154308617234,3012.15511304784,1174.75246711723,-436570.948431178,0.0855950126831829,0.0379544635532819,0.159130731039646,0.141374055756296,0,0.0263925122929662,0,0.587591095973652,0,0,0,0.335999664401811,0.0139758859100333,0.0360408414215368,0,0
1073.15,57.8156312625251,3012.15511304784,1174.75246711723,-436570.948431178,0.0855950126831829,0.0379544635532819,0.159130731039646,0.141374055756296,0,0.0263925122929662,0,0.587591095973652,0,0,0,0.335999664401811,0.0139758859100333,0.0360408414215368,0,0
1073.15,57.9158316633266,3012.15511302711,1174.95944154968,-436512.611448735,0.0855950126831827,0.0383591576079255,0.159130731039646,0.141374055756296,0,0.0263925122756278,0,0.587591095993645,0,0,0,0.3359996643995,0.0139758859099371,0.0360408414212897,0,0
1073.15,58.0160320641283,3012.15511302711,1174.95944154968,-436512.611448735,0.0855950126831827,0.0383591576079255,0.159130731039646,0.141374055756296,0,0.0263925122756278,0,0.587591095993645,0,0,0,0.3359996643995,0.0139758859099371,0.0360408414212897,0,0
1073.15,58.1162324649299,3012.15511363382,1175.16657665132,-436455.426358808,0.0855950126831829,0.0387624600144401,0.159130731039646,0.141374055756296,0,0.0263925144350814,0,0.587591093756442,0,0,0,0.335999664467177,0.0139758859127521,0.0360408414285479,0,0
1073.15,58.2164328657315,3012.15511363382,1175.16657665132,-436455.426358808,0.0855950126831829,0.0387624600144401,0.159130731039646,0.141374055756296,0,0.0263925144350814,0,0.587591093756442,0,0,0,0.335999664467177,0.0139758859127521,0.0360408414285479,0,0
1073.15,58.3166332665331,3012.15511295671,1175.37386896264,-436399.380490633,0.0855950126831825,0.0391643779388342,0.159130731039646,0.141374055756296,0,0.0263925121301308,0,0.587591096148164,0,0,0,0.335999664391647,0.0139758859096105,0.0360408414204483,0,0
1073.15,58.4168336673347,3012.15511295671,1175.37386896264,-436399.380490633,0.0855950126831825,0.0391643779388342,0.159130731039646,0.141374055756296,0,0.0263925121301308,0,0.587591096148164,0,0,0,0.335999664391647,0.0139758859096105,0.0360408414204483,0,0
1073.15,58.5170340681363,3012.15511303561,1175.58131489619,-436344.412201703,0.0855950126831826,0.039564918497998,0.159130731039646,0.141374055756296,0,0.0263925124892096,0,0.587591095778974,0,0,0,0.335999664400448,0.0139758859099765,0.0360408414213921,0,0
1073.15,58.6172344689379,3012.15511303561,1175.58131489619,-436344.412201703,0.0855950126831826,0.039564918497998,0.159130731039646,0.141374055756296,0,0.0263925124892096,0,0.587591095778974,0,0,0,0.335999664400448,0.0139758859099765,0.0360408414213921,0,0
1073.15,58.7174348697395,3012.15511268931,1175.78891114495,-436290.525281806,0.0855950126831827,0.0399640887601282,0.159130731039646,0.141374055756296,0,0.026392511207037,0,0.587591097105526,0,0,0,0.335999664361819,0.0139758859083698,0.0360408414172481,0,0
1073.15,58.8176352705411,3012.15511268931,1175.78891114495,-436290.525281806,0.0855950126831827,0.0399640887601282,0.159130731039646,0.141374055756296,0,0.026392511207037,0,0.587591097105526,0,0,0,0.335999664361819,0.0139758859083698,0.0360408414172481,0,0
1073.15,58.9178356713427,3012.15511295671,1175.99665423294,-436237.674575245,0.0855950126831826,0.0403618957451413,0.159130731039646,0.141374055756296,0,0.0263925121301308,0,0.587591096148164,0,0,0,0.335999664391647,0.0139758859096105,0.0360408414204481,0,0
1073.15,59.0180360721443,3012.15511295671,1175.99665423294,-436237.674575245,0.0855950126831826,0.0403618957451413,0.159130731039646,0.141374055756296,0,0.0263925121301308,0,0.587591096148164,0,0,0,0.335999664391647,0.0139758859096105,0.0360408414204481,0,0
1073.15,59.1182364729459,3012.1551129999,1176.2045408417,-436185.831335013,0.0855950126831827,0.0407583464250853,0.159130731039646,0.141374055756296,0,0.0263925124526768,0,0.587591095820083,0,0,0,0.335999664396465,0.0139758859098109,0.036040841420964,0,0
1073.15,59.2184368737475,3012.1551129999,1176.2045408417,-436185.831335013,0.0855950126831827,0.0407583464250853,0.159130731039646,0.141374055756296,0,0.0263925124526768,0,0.587591095820083,0,0,0,0.335999664396465,0.0139758859098109,0.036040841420964,0,0
1073.15,59.3186372745491,3012.15511297544,1176.41256760614,-436134.97773443,0.0855950126831827,0.041153447724548,0.159130731039646,0.141374055756296,0,0.0263925122923318,0,0.587591095983564,0,0,0,0.335999664393736,0.0139758859096973,0.0360408414206714,0,0
1073.15,59.4188376753507,3012.15511297544,1176.41256760614,-436134.97773443,0.0855950126831827,0.041153447724548,0.159130731039646,0.141374055756296,0,0.0263925122923318,0,0.587591095983564,0,0,0,0.335999664393736,0.0139758859096973,0.0360408414206714,0,0
1073.15,59.5190380761523,3012.15511268931,1176.62073131827,-436085.079715089,0.0855950126831826,0.0415472065210591,0.159130731039646,0.141374055756296,0,0.026392511207037,0,0.587591097105525,0,0,0,0.335999664361819,0.0139758859083698,0.0360408414172489,0,0
1073.15,59.6192384769539,3012.15511268931,1176.62073131827,-436085.079715089,0.0855950126831826,0.0415472065210591,0.159130731039646,0.141374055756296,0,0.026392511207037,0,0.587591097105525,0,0,0,0.335999664361819,0.0139758859083698,0.0360408414172489,0,0
1073.15,59.7194388777555,3012.15511300015,1176.82902868253,-436036.124975973,0.0855950126831826,0.0419396296454891,0.159130731039646,0.141374055756296,0,0.0263925120199451,0,0.587591096252783,0,0,0,0.335999664396492,0.013975885909812,0.0360408414209677,0,0
1073.15,59.8196392785571,3012.15511300015,1176.82902868253,-436036.124975973,0.0855950126831826,0.0419396296454891,0.159130731039646,0.141374055756296,0,0.0263925120199451,0,0.587591096252783,0,0,0,0.335999664396492,0.013975885909812,0.0360408414209677,0,0
1073.15,59.9198396793587,3012.1551128516,1177.03745647872,-435988.074165691,0.0855950126831825,0.0423307238824461,0.159130731039646,0.141374055756296,0,0.0263925118756697,0,0.587591096416094,0,0,0,0.335999664379922,0.0139758859091228,0.0360408414191909,0,0
1073.15,60.0200400801603,3012.1551128516,1177.03745647872,-435988.074165691,0.0855950126831825,0.0423307238824461,0.159130731039646,0.141374055756296,0,0.0263925118756697,0,0.587591096416094,0,0,0,0.335999664379922,0.0139758859091228,0.0360408414191909,0,0
1073.15,60.1202404809619,3012.15511292999,1177.24601143983,-435940.925903889,0.0855950126831826,0.0427204959706641,0.159130731039646,0.141374055756296,0,0.0263925119945483,0,0.587591096287171,0,0,0,0.335999664388667,0.0139758859094865,0.0360408414201282,0,0
1073.15,60.2204408817635,3012.15511292999,1177.24601143983,-435940.925903889,0.0855950126831826,0.0427204959706641,0.159130731039646,0.141374055756296,0,0.0263925119945483,0,0.587591096287171,0,0,0,0.335999664388667,0.0139758859094865,0.0360408414201282,0,0
1073.15,60.3206412825651,3012.15511289005,1177.45469065833,-435894.640957606,0.0855950126831826,0.043108952603393,0.159130731039646,0.141374055756296,0,0.0263925121276404,0,0.587591096159197,0,0,0,0.335999664384211,0.0139758859093012,0.0360408414196502,0,0
1073.15,60.4208416833667,3012.15511289005,1177.45469065833,-435894.640957606,0.0855950126831826,0.043108952603393,0.159130731039646,0.141374055756296,0,0.0263925121276404,0,0.587591096159197,0,0,0,0.335999664384211,0.0139758859093012,0.0360408414196502,0,0
1073.15,60.5210420841683,3012.15511307205,1177.66349065149,-435849.185598473,0.0855950126831828,0.0434961004287792,0.159130731039646,0.141374055756296,0,0.026392512333211,0,0.587591095930303,0,0,0,0.335999664404513,0.0139758859101456,0.0360408414218271,0,0
1073.15,60.6212424849699,3012.15511307205,1177.66349065149,-435849.185598473,0.0855950126831828,0.0434961004287792,0.159130731039646,0.141374055756296,0,0.026392512333211,0,0.587591095930303,0,0,0,0.335999664404513,0.0139758859101456,0.0360408414218271,0,0
1073.15,60.7214428857715,3012.15511286133,1177.87240866122,-435804.585556934,0.085595012683183,0.0438819460502464,0.159130731039646,0.141374055756296,0,0.0263925115840885,0,0.587591096706432,0,0,0,0.335999664381007,0.0139758859091679,0.0360408414193049,0,0
1073.15,60.8216432865731,3012.15511286133,1177.87240866122,-435804.585556934,0.085595012683183,0.0438819460502464,0.159130731039646,0.141374055756296,0,0.0263925115840885,0,0.587591096706432,0,0,0,0.335999664381007,0.0139758859091679,0.0360408414193049,0,0
1073.15,60.9218436873747,3012.15511297343,1178.08144147618,-435760.774782737,0.0855950126831826,0.044266496026871,0.159130731039646,0.141374055756296,0,0.0263925118843625,0,0.587591096391789,0,0,0,0.335999664393512,0.0139758859096881,0.0360408414206478,0,0
1073.15,61.0220440881764,3012.15511297343,1178.08144147618,-435760.774782737,0.0855950126831826,0.044266496026871,0.159130731039646,0.141374055756296,0,0.0263925118843625,0,0.587591096391789,0,0,0,0.335999664393512,0.0139758859096881,0.0360408414206478,0,0
1073.15,61.122244488978,3012.15511295771,1178.29058604085,-435717.746693323,0.0855950126831829,0.0446497568737516,0.159130731039646,0.141374055756296,0,0.0263925120576995,0,0.587591096220469,0,0,0,0.335999664391758,0.0139758859096151,0.0360408414204586,0,0
1073.15,61.2224448897796,3012.15511295771,1178.29058604085,-435717.746693323,0.0855950126831829,0.0446497568737516,0.159130731039646,0.141374055756296,0,0.0263925120576995,0,0.587591096220469,0,0,0,0.335999664391758,0.0139758859096151,0.0360408414204586,0,0
1073.15,61.3226452905812,3012.15511294173,1178.49983945515,-435675.500096914,0.0855950126831828,0.0450317350623806,0.159130731039646,0.141374055756296,0,0.0263925121109364,0,0.58759109616928,0,0,0,0.335999664389975,0.0139758859095409,0.0360408414202673,0,0
1073.15,61.4228456913828,3012.15511294173,1178.49983945515,-435675.500096914,0.0855950126831828,0.0450317350623806,0.159130731039646,0.141374055756296,0,0.0263925121109364,0,0.58759109616928,0,0,0,0.335999664389975,0.0139758859095409,0.0360408414202673,0,0
1073.15,61.5230460921844,3012.15511313672,1178.70919873107,-435633.990742729,0.0855950126831828,0.0454124370210057,0.159130731039646,0.141374055756296,0,0.026392512480564,0,0.587591095774664,0,0,0,0.335999664411726,0.0139758859104457,0.0360408414226007,0,0
1073.15,61.623246492986,3012.15511313672,1178.70919873107,-435633.990742729,0.0855950126831828,0.0454124370210057,0.159130731039646,0.141374055756296,0,0.026392512480564,0,0.587591095774664,0,0,0,0.335999664411726,0.0139758859104457,0.0360408414226007,0,0
1073.15,61.7234468937876,3012.15511302911,1178.91866099521,-435593.233647767,0.0855950126831828,0.045791869134991,0.159130731039646,0.141374055756296,0,0.0263925121307652,0,0.587591096138253,0,0,0,0.335999664399723,0.0139758859099464,0.0360408414213132,0,0
1073.15,61.8236472945892,3012.15511302911,1178.91866099521,-435593.233647767,0.0855950126831828,0.045791869134991,0.159130731039646,0.141374055756296,0,0.0263925121307652,0,0.587591096138253,0,0,0,0.335999664399723,0.0139758859099464,0.0360408414213132,0,0
1073.15,61.9238476953908,3012.15511314371,1179.12822316496,-435553.179295232,0.0855950126831826,0.046170037747175,0.159130731039646,0.141374055756296,0,0.0263925125263768,0,0.587591095727953,0,0,0,0.335999664412506,0.0139758859104781,0.0360408414226855,0,0
1073.15,62.0240480961924,3012.15511314371,1179.12822316496,-435553.179295232,0.0855950126831826,0.046170037747175,0.159130731039646,0.141374055756296,0,0.0263925125263768,0,0.587591095727953,0,0,0,0.335999664412506,0.0139758859104781,0.0360408414226855,0,0
1073.15,62.124248496994,3012.15511286957,1179.33788255528,-435513.826625428,0.0855950126831826,0.0465469491582226,0.159130731039646,0.141374055756296,0,0.0263925116775703,0,0.587591096611892,0,0,0,0.335999664381927,0.0139758859092062,0.0360408414194054,0,0
1073.15,62.2244488977956,3012.15511286957,1179.33788255528,-435513.826625428,0.0855950126831826,0.0465469491582226,0.159130731039646,0.141374055756296,0,0.0263925116775703,0,0.587591096611892,0,0,0,0.335999664381927,0.0139758859092062,0.0360408414194054,0,0
1073.15,62.3246492985972,3012.15511295671,1179.54763623134,-435475.153110367,0.0855950126831826,0.0469226096269763,0.159130731039646,0.141374055756296,0,0.0263925121301308,0,0.587591096148164,0,0,0,0.335999664391647,0.0139758859096105,0.0360408414204479,0,0
1073.15,62.4248496993988,3012.15511295671,1179.54763623134,-435475.153110367,0.0855950126831826,0.0469226096269763,0.159130731039646,0.141374055756296,0,0.0263925121301308,0,0.587591096148164,0,0,0,0.335999664391647,0.0139758859096105,0.0360408414204479,0,0
1073.15,62.5250501002004,3012.15511285809,1179.75748145324,-435437.146999802,0.0855950126831827,0.047297025370802,0.159130731039646,0.141374055756296,0,0.0263925116812823,0,0.587591096609652,0,0,0,0.335999664380645,0.0139758859091529,0.0360408414192675,0,0
1073.15,62.625250501002,3012.15511285809,1179.75748145324,-435437.146999802,0.0855950126831827,0.047297025370802,0.159130731039646,0.141374055756296,0,0.0263925116812823,0,0.587591096609652,0,0,0,0.335999664380645,0.0139758859091529,0.0360408414192675,0,0
1073.15,62.7254509018036,3012.155112929,1179.96741539308,-435399.801924186,0.0855950126831828,0.0476702025659322,0.159130731039646,0.141374055756296,0,0.0263925120669795,0,0.587591096214868,0,0,0,0.335999664388555,0.0139758859094819,0.0360408414201156,0,0
1073.15,62.8256513026052,3012.155112929,1179.96741539308,-435399.801924186,0.0855950126831828,0.0476702025659322,0.159130731039646,0.141374055756296,0,0.0263925120669795,0,0.587591096214868,0,0,0,0.335999664388555,0.0139758859094819,0.0360408414201156,0,0
1073.15,62.9258517034068,3012.15511281864,1180.17743533676,-435363.095464021,0.0855950126831827,0.0480421473478056,0.159130731039646,0.141374055756296,0,0.0263925115017429,0,0.587591096794247,0,0,0,0.335999664376245,0.0139758859089698,0.0360408414187956,0,0
1073.15,63.0260521042084,3012.15511281864,1180.17743533676,-435363.095464021,0.0855950126831827,0.0480421473478056,0.159130731039646,0.141374055756296,0,0.0263925115017429,0,0.587591096794247,0,0,0,0.335999664376245,0.0139758859089698,0.0360408414187956,0,0
1073.15,63.12625250501,3012.15511285234,1180.38753852253,-435327.010605233,0.0855950126831827,0.0484128658114027,0.159130731039646,0.141374055756296,0,0.0263925116831383,0,0.587591096608532,0,0,0,0.335999664380005,0.0139758859091262,0.0360408414191987,0,0
1073.15,63.2264529058116,3012.15511285234,1180.38753852253,-435327.010605233,0.0855950126831827,0.0484128658114027,0.159130731039646,0.141374055756296,0,0.0263925116831383,0,0.587591096608532,0,0,0,0.335999664380005,0.0139758859091262,0.0360408414191987,0,0
1073.15,63.3266533066132,3012.15511276796,1180.5977222619,-435291.535719128,0.0855950126831827,0.0487823640115801,0.159130731039646,0.141374055756296,0,0.0263925114460156,0,0.587591096856469,0,0,0,0.335999664370592,0.0139758859087347,0.0360408414181889,0,0
1073.15,63.4268537074148,3012.15511276796,1180.5977222619,-435291.535719128,0.0855950126831827,0.0487823640115801,0.159130731039646,0.141374055756296,0,0.0263925114460156,0,0.587591096856469,0,0,0,0.335999664370592,0.0139758859087347,0.0360408414181889,0,0
1073.15,63.5270541082164,3012.15511298192,1180.80798393946,-435256.653861252,0.0855950126831827,0.0491506479633988,0.159130731039646,0.141374055756296,0,0.0263925120979444,0,0.58759109617712,0,0,0,0.335999664394459,0.0139758859097274,0.0360408414207489,0,0
1073.15,63.627254509018,3012.15511298192,1180.80798393946,-435256.653861252,0.0855950126831827,0.0491506479633988,0.159130731039646,0.141374055756296,0,0.0263925120979444,0,0.58759109617712,0,0,0,0.335999664394459,0.0139758859097274,0.0360408414207489,0,0
1073.15,63.7274549098196,3012.15511363382,1181.0183208115,-435222.364137959,0.0855950126831827,0.0495177236424515,0.159130731039646,0.141374055756296,0,0.0263925144350814,0,0.58759109375644,0,0,0,0.335999664467177,0.0139758859127521,0.0360408414285492,0,0
1073.15,63.8276553106212,3012.15511363382,1181.0183208115,-435222.364137959,0.0855950126831827,0.0495177236424515,0.159130731039646,0.141374055756296,0,0.0263925144350814,0,0.58759109375644,0,0,0,0.335999664467177,0.0139758859127521,0.0360408414285492,0,0
1073.15,63.9278557114228,3012.15511280915,1181.22873036828,-435188.644318452,0.0855950126831825,0.0498835969851853,0.159130731039646,0.141374055756296,0,0.0263925113605923,0,0.587591096936612,0,0,0,0.335999664375187,0.0139758859089258,0.0360408414186833,0,0
1073.15,64.0280561122244,3012.15511280915,1181.22873036828,-435188.644318452,0.0855950126831825,0.0498835969851853,0.159130731039646,0.141374055756296,0,0.0263925113605923,0,0.587591096936612,0,0,0,0.335999664375187,0.0139758859089258,0.0360408414186833,0,0
1073.15,64.1282565130261,3012.15511298292,1181.43921001188,-435155.482886507,0.0855950126831825,0.0502482738892215,0.159130731039646,0.141374055756296,0,0.0263925120255131,0,0.587591096249422,0,0,0,0.335999664394571,0.0139758859097321,0.0360408414207621,0,0
1073.15,64.2284569138277,3012.15511298292,1181.43921001188,-435155.482886507,0.0855950126831825,0.0502482738892215,0.159130731039646,0.141374055756296,0,0.0263925120255131,0,0.587591096249422,0,0,0,0.335999664394571,0.0139758859097321,0.0360408414207621,0,0
1073.15,64.3286573146293,3012.15511310551,1181.64975717691,-435122.873675972,0.0855950126831828,0.0506117602136731,0.159130731039646,0.141374055756296,0,0.0263925123945063,0,0.587591095864721,0,0,0,0.335999664408245,0.0139758859103009,0.0360408414222274,0,0
1073.15,64.4288577154309,3012.15511310551,1181.64975717691,-435122.873675972,0.0855950126831828,0.0506117602136731,0.159130731039646,0.141374055756296,0,0.0263925123945063,0,0.587591095864721,0,0,0,0.335999664408245,0.0139758859103009,0.0360408414222274,0,0
1073.15,64.5290581162325,3012.15511299316,1181.86036925017,-435090.78924814,0.0855950126831828,0.0509740617794592,0.159130731039646,0.141374055756296,0,0.0263925119741322,0,0.587591096299493,0,0,0,0.335999664395712,0.0139758859097796,0.0360408414208832,0,0
1073.15,64.6292585170341,3012.15511299316,1181.86036925017,-435090.78924814,0.0855950126831828,0.0509740617794592,0.159130731039646,0.141374055756296,0,0.0263925119741322,0,0.587591096299493,0,0,0,0.335999664395712,0.0139758859097796,0.0360408414208832,0,0
1073.15,64.7294589178357,3012.15511295222,1182.07104381151,-435059.239454041,0.0855950126831828,0.0513351843696137,0.159130731039646,0.141374055756296,0,0.0263925121796557,0,0.587591096099216,0,0,0,0.335999664391145,0.0139758859095896,0.0360408414203931,0,0
1073.15,64.8296593186373,3012.15511295222,1182.07104381151,-435059.239454041,0.0855950126831828,0.0513351843696137,0.159130731039646,0.141374055756296,0,0.0263925121796557,0,0.587591096099216,0,0,0,0.335999664391145,0.0139758859095896,0.0360408414203931,0,0
1073.15,64.9298597194389,3012.15511304434,1182.28177839273,-435028.191606116,0.0855950126831828,0.0516951337295947,0.159130731039646,0.141374055756296,0,0.0263925122700597,0,0.587591095997006,0,0,0,0.335999664401422,0.013975885910017,0.0360408414214957,0,0
1073.15,65.0300601202405,3012.15511304434,1182.28177839273,-435028.191606116,0.0855950126831828,0.0516951337295947,0.159130731039646,0.141374055756296,0,0.0263925122700597,0,0.587591095997006,0,0,0,0.335999664401422,0.013975885910017,0.0360408414214957,0,0
1073.15,65.1302605210421,3012.15511298243,1182.49257051772,-434997.660884161,0.0855950126831828,0.0520539155675885,0.159130731039646,0.141374055756296,0,0.0263925123381446,0,0.587591095936856,0,0,0,0.335999664394515,0.0139758859097298,0.0360408414207548,0,0
1073.15,65.2304609218437,3012.15511298243,1182.49257051772,-434997.660884161,0.0855950126831828,0.0520539155675885,0.159130731039646,0.141374055756296,0,0.0263925123381446,0,0.587591095936856,0,0,0,0.335999664394515,0.0139758859097298,0.0360408414207548,0,0
1073.15,65.3306613226453,3012.15511297493,1182.70341782277,-434967.619977492,0.0855950126831829,0.0524115355548114,0.159130731039646,0.141374055756296,0,0.0263925120521315,0,0.58759109622383,0,0,0,0.335999664393679,0.013975885909695,0.0360408414206642,0,0
1073.15,65.4308617234469,3012.15511297493,1182.70341782277,-434967.619977492,0.0855950126831829,0.0524115355548114,0.159130731039646,0.141374055756296,0,0.0263925120521315,0,0.58759109622383,0,0,0,0.335999664393679,0.013975885909695,0.0360408414206642,0,0
1073.15,65.5310621242485,3012.15511298467,1182.91431781592,-434938.062852161,0.0855950126831828,0.0527679993258095,0.159130731039646,0.141374055756296,0,0.0263925123133822,0,0.587591095961331,0,0,0,0.335999664394766,0.0139758859097402,0.0360408414207813,0,0
1073.15,65.6312625250501,3012.15511298467,1182.91431781592,-434938.062852161,0.0855950126831828,0.0527679993258095,0.159130731039646,0.141374055756296,0,0.0263925123133822,0,0.587591095961331,0,0,0,0.335999664394766,0.0139758859097402,0.0360408414207813,0,0
1073.15,65.7314629258517,3012.15511302387,1183.1252680775,-434908.97289134,0.0855950126831828,0.0531233124787525,0.159130731039646,0.141374055756296,0,0.0263925123728215,0,0.587591095896868,0,0,0,0.335999664399138,0.0139758859099221,0.0360408414212504,0,0
1073.15,65.8316633266533,3012.15511302387,1183.1252680775,-434908.97289134,0.0855950126831828,0.0531233124787525,0.159130731039646,0.141374055756296,0,0.0263925123728215,0,0.587591095896868,0,0,0,0.335999664399138,0.0139758859099221,0.0360408414212504,0,0
1073.15,65.9318637274549,3012.15511356142,1183.33626633992,-434880.344106119,0.0855950126831828,0.0534774805757288,0.159130731039646,0.141374055756296,0,0.026392514434447,0,0.587591093766354,0,0,0,0.335999664459101,0.0139758859124162,0.0360408414276823,0,0
1073.15,66.0320641282565,3012.15511356142,1183.33626633992,-434880.344106119,0.0855950126831828,0.0534774805757288,0.159130731039646,0.141374055756296,0,0.026392514434447,0,0.587591093766354,0,0,0,0.335999664459101,0.0139758859124162,0.0360408414276823,0,0
1073.15,66.1322645290581,3012.15511272976,1183.54731032735,-434852.181096085,0.0855950126831828,0.0538305091430348,0.159130731039646,0.141374055756296,0,0.0263925113141451,0,0.587591096993236,0,0,0,0.33599966436633,0.0139758859085574,0.0360408414177316,0,0
1073.15,66.2324649298597,3012.15511272976,1183.54731032735,-434852.181096085,0.0855950126831828,0.0538305091430348,0.159130731039646,0.141374055756296,0,0.0263925113141451,0,0.587591096993236,0,0,0,0.33599966436633,0.0139758859085574,0.0360408414177316,0,0
1073.15,66.3326653306613,3012.15511285709,1183.75839759587,-434824.451445979,0.0855950126831828,0.0541824036714624,0.159130731039646,0.141374055756296,0,0.0263925117537136,0,0.587591096537349,0,0,0,0.335999664380534,0.0139758859091482,0.036040841419255,0,0
