T,wCO2,rho_s,rho_fl,mu_fl,wC_s,wC_fl,wMg_s,wSi_s,wH_s,Dolomite,Antigorite,Talc,Magnesite,Chlorite,Orthopyroxene,Olivine,"q,tc-ds633","cor,tc-ds633","mt,tc-ds633","hem,tc-ds633","lime,tc-ds633","cc,tc-ds633"
608.864285714286,60,3029.254584849,1180.86916717068,-386743.274084664,0.0855950126831827,0.042486790999745,0.159130731039646,0.141374055756296,0,0.0263892226181818,0,0,0.58437252847763,0,0,0,0.339421522282688,0.0139528025085188,0,0.0358639241129816,0,0
608.864285714286,63,3029.254584849,1180.86916717068,-386743.274084664,0.0855950126831827,0.042486790999745,0.159130731039646,0.141374055756296,0,0.0263892226181818,0,0,0.58437252847763,0,0,0,0.339421522282688,0.0139528025085188,0,0.0358639241129816,0,0
608.864285714286,66,3029.25458471695,1188.3727386125,-386104.169657917,0.0855950126831829,0.0535976378679296,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282948,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114172,0,0
608.864285714286,69,3029.25458471695,1188.3727386125,-386104.169657917,0.0855950126831829,0.0535976378679296,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282948,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114172,0,0
608.864285714286,72,3029.2545847932,1195.57452324967,-385702.913522639,0.0855950126831826,0.0636863094837536,0.159130731039646,0.141374055756296,0,0.0263892226119442,0,0,0.584372528491038,0,0,0,0.339421522276435,0.0139528025082618,0,0.0358639241123213,0,0
608.864285714286,75,3029.2545847932,1195.57452324967,-385702.913522639,0.0855950126831826,0.0636863094837536,0.159130731039646,0.141374055756296,0,0.0263892226119442,0,0,0.584372528491038,0,0,0,0.339421522276435,0.0139528025082618,0,0.0358639241123213,0,0
608.864285714286,78,3029.2545844281,1202.4852964542,-385436.081335914,0.0855950126831827,0.0728876597625063,0.159130731039646,0.141374055756296,0,0.0263892236478527,0,0,0.584372527502042,0,0,0,0.339421522235526,0.0139528025065801,0,0.0358639241079983,0,0
608.864285714286,81,3029.2545844281,1202.4852964542,-385436.081335914,0.0855950126831827,0.0728876597625063,0.159130731039646,0.141374055756296,0,0.0263892236478527,0,0,0.584372527502042,0,0,0,0.339421522235526,0.0139528025065801,0,0.0358639241079983,0,0
608.864285714286,84,3029.25458468791,1209.11685867463,-385251.049125841,0.0855950126831828,0.081313820443004,0.159130731039646,0.141374055756296,0,0.0263892228391665,0,0,0.584372528277345,0,0,0,0.339421522264638,0.0139528025077768,0,0.0358639241110741,0,0
608.864285714286,87,3029.25458468791,1209.11685867463,-385251.049125841,0.0855950126831828,0.081313820443004,0.159130731039646,0.141374055756296,0,0.0263892228391665,0,0,0.584372528277345,0,0,0,0.339421522264638,0.0139528025077768,0,0.0358639241110741,0,0
608.864285714286,90,3029.25458507902,1215.48148592231,-385118.276860717,0.0855950126831828,0.0890587933536588,0.159130731039646,0.141374055756296,0,0.0263892220124527,0,0,0.584372529053804,0,0,0,0.339421522308461,0.0139528025095783,0,0.0358639241157045,0,0
608.864285714286,93,3029.25458507902,1215.48148592231,-385118.276860717,0.0855950126831828,0.0890587933536588,0.159130731039646,0.141374055756296,0,0.0263892220124527,0,0,0.584372529053804,0,0,0,0.339421522308461,0.0139528025095783,0,0.0358639241157045,0,0
608.864285714286,96,3029.25458468791,1221.59155756912,-385020.067201723,0.0855950126831828,0.0962019722041361,0.159130731039646,0.141374055756296,0,0.0263892228391664,0,0,0.584372528277345,0,0,0,0.339421522264638,0.0139528025077768,0,0.0358639241110739,0,0
608.864285714286,99,3029.25458468791,1221.59155756912,-385020.067201723,0.0855950126831828,0.0962019722041361,0.159130731039646,0.141374055756296,0,0.0263892228391664,0,0,0.584372528277345,0,0,0,0.339421522264638,0.0139528025077768,0,0.0358639241110739,0,0
608.864285714286,102,3029.25458486844,1227.45930605919,-384945.244357798,0.085595012683183,0.102810874135565,0.159130731039646,0.141374055756296,0,0.0263892224668971,0,0,0.584372528626419,0,0,0,0.339421522284866,0.0139528025086083,0,0.0358639241132102,0,0
608.864285714286,105,3029.25458486844,1227.45930605919,-384945.244357798,0.085595012683183,0.102810874135565,0.159130731039646,0.141374055756296,0,0.0263892224668971,0,0,0.584372528626419,0,0,0,0.339421522284866,0.0139528025086083,0,0.0358639241132102,0,0
608.864285714286,108,3029.25458463287,1233.09665285961,-384886.565748578,0.0855950126831826,0.108943280444135,0.159130731039646,0.141374055756296,0,0.0263892231952747,0,0,0.584372527928308,0,0,0,0.339421522258471,0.0139528025075233,0,0.0358639241104236,0,0
608.864285714286,111,3029.25458463287,1233.09665285961,-384886.565748578,0.0855950126831826,0.108943280444135,0.159130731039646,0.141374055756296,0,0.0263892231952747,0,0,0.584372527928308,0,0,0,0.339421522258471,0.0139528025075233,0,0.0358639241104236,0,0
608.864285714286,114,3029.25458462454,1238.51510375877,-384839.186540956,0.0855950126831825,0.114648930383505,0.159130731039646,0.141374055756296,0,0.0263892231012624,0,0,0.584372528023391,0,0,0,0.339421522257537,0.0139528025074849,0,0.0358639241103249,0,0
608.864285714286,117,3029.25458462454,1238.51510375877,-384839.186540956,0.0855950126831825,0.114648930383505,0.159130731039646,0.141374055756296,0,0.0263892231012624,0,0,0.584372528023391,0,0,0,0.339421522257537,0.0139528025074849,0,0.0358639241103249,0,0
608.864285714286,120,3029.25458474952,1243.72568541324,-384799.780952444,0.0855950126831827,0.11997087324069,0.159130731039646,0.141374055756296,0,0.0263892228435374,0,0,0.584372528265057,0,0,0,0.339421522271541,0.0139528025080606,0,0.0358639241118038,0,0
608.864285714286,123,3029.25458474952,1243.72568541324,-384799.780952444,0.0855950126831827,0.11997087324069,0.159130731039646,0.141374055756296,0,0.0263892228435374,0,0,0.584372528265057,0,0,0,0.339421522271541,0.0139528025080606,0,0.0358639241118038,0,0
608.864285714286,126,3029.25458497853,1248.73891192691,-384766.045879788,0.0855950126831826,0.124946556503107,0.159130731039646,0.141374055756296,0,0.0263892223106509,0,0,0.584372528768517,0,0,0,0.339421522297201,0.0139528025091154,0,0.0358639241145155,0,0
608.864285714286,129,3029.25458497853,1248.73891192691,-384766.045879788,0.0855950126831826,0.124946556503107,0.159130731039646,0.141374055756296,0,0.0263892223106509,0,0,0.584372528768517,0,0,0,0.339421522297201,0.0139528025091154,0,0.0358639241145155,0,0
608.864285714286,132,3029.2545846359,1253.56477063228,-384736.36510107,0.0855950126831826,0.129608708320457,0.159130731039646,0.141374055756296,0,0.0263892229767473,0,0,0.584372528146446,0,0,0,0.33942152225881,0.0139528025075372,0,0.0358639241104591,0,0
608.864285714286,135,3029.2545846359,1253.56477063228,-384736.36510107,0.0855950126831826,0.129608708320457,0.159130731039646,0.141374055756296,0,0.0263892229767473,0,0,0.584372528146446,0,0,0,0.33942152225881,0.0139528025075372,0,0.0358639241104591,0,0
608.864285714286,138,3029.25458471695,1258.21272275766,-384709.591887933,0.085595012683183,0.133986058242901,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282949,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114166,0,0
608.864285714286,141,3029.25458471695,1258.21272275766,-384709.591887933,0.085595012683183,0.133986058242901,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282949,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114166,0,0
608.864285714286,144,3029.25458485254,1262.69171282019,-384684.892167708,0.0855950126831826,0.138103929788564,0.159130731039646,0.141374055756296,0,0.0263892226412182,0,0,0.584372528454139,0,0,0,0.339421522283084,0.0139528025085351,0,0.0358639241130239,0,0
608.864285714286,147,3029.25458485254,1262.69171282019,-384684.892167708,0.0855950126831826,0.138103929788564,0.159130731039646,0.141374055756296,0,0.0263892226412182,0,0,0.584372528454139,0,0,0,0.339421522283084,0.0139528025085351,0,0.0358639241130239,0,0
608.864285714286,150,3029.25458468135,1267.01018501822,-384661.694416626,0.0855950126831824,0.141984730666621,0.159130731039646,0.141374055756296,0,0.0263892230346575,0,0,0.584372528082695,0,0,0,0.339421522263903,0.0139528025077466,0,0.0358639241109983,0,0
608.864285714286,153,3029.25458468135,1267.01018501822,-384661.694416626,0.0855950126831824,0.141984730666621,0.159130731039646,0.141374055756296,0,0.0263892230346575,0,0,0.584372528082695,0,0,0,0.339421522263903,0.0139528025077466,0,0.0358639241109983,0,0
608.864285714286,156,3029.25458466393,1271.17610274254,-384639.567927294,0.0855950126831827,0.145648360701275,0.159130731039646,0.141374055756296,0,0.0263892230402571,0,0,0.584372528079336,0,0,0,0.33942152226195,0.0139528025076663,0,0.0358639241107904,0,0
608.864285714286,159,3029.25458466393,1271.17610274254,-384639.567927294,0.0855950126831827,0.145648360701275,0.159130731039646,0.141374055756296,0,0.0263892230402571,0,0,0.584372528079336,0,0,0,0.33942152226195,0.0139528025076663,0,0.0358639241107904,0,0
608.864285714286,162,3029.25458471695,1275.19697105828,-384618.19794873,0.0855950126831827,0.149112553137072,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282947,0,0,0,0.339421522267891,0.0139528025079105,0,0.035863924111418,0,0
608.864285714286,165,3029.25458471695,1275.19697105828,-384618.19794873,0.0855950126831827,0.149112553137072,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282947,0,0,0,0.339421522267891,0.0139528025079105,0,0.035863924111418,0,0
608.864285714286,168,3029.25458471695,1279.07986023523,-384597.37411495,0.0855950126831827,0.152393161682076,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282947,0,0,0,0.339421522267891,0.0139528025079105,0,0.035863924111418,0,0
608.864285714286,171,3029.25458471695,1279.07986023523,-384597.37411495,0.0855950126831827,0.152393161682076,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282947,0,0,0,0.339421522267891,0.0139528025079105,0,0.035863924111418,0,0
608.864285714286,174,3029.25458479547,1282.83142931268,-384576.926693554,0.0855950126831825,0.155504403093734,0.159130731039646,0.141374055756296,0,0.0263892225870412,0,0,0.584372528515648,0,0,0,0.33942152227669,0.0139528025082722,0,0.0358639241123488,0,0
608.864285714286,177,3029.25458479547,1282.83142931268,-384576.926693554,0.0855950126831825,0.155504403093734,0.159130731039646,0.141374055756296,0,0.0263892225870412,0,0,0.584372528515648,0,0,0,0.33942152227669,0.0139528025082722,0,0.0358639241123488,0,0
608.864285714286,180,3029.25458473437,1286.45795037762,-384556.776262527,0.0855950126831827,0.158459063138441,0.159130731039646,0.141374055756296,0,0.0263892228242341,0,0,0.584372528286307,0,0,0,0.339421522269844,0.0139528025079908,0,0.0358639241116245,0,0
608.864285714286,183,3029.25458473437,1286.45795037762,-384556.776262527,0.0855950126831827,0.158459063138441,0.159130731039646,0.141374055756296,0,0.0263892228242341,0,0,0.584372528286307,0,0,0,0.339421522269844,0.0139528025079908,0,0.0358639241116245,0,0
608.864285714286,186,3029.25458471695,1289.96533072702,-384536.813953497,0.085595012683183,0.161268672218029,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282948,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114167,0,0
608.864285714286,189,3029.25458471695,1289.96533072702,-384536.813953497,0.085595012683183,0.161268672218029,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282948,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114167,0,0
608.864285714286,192,3029.25458479851,1293.35913603882,-384517.001394946,0.0855950126831827,0.163943655750246,0.159130731039646,0.141374055756296,0,0.026389222924484,0,0,0.584372528177816,0,0,0,0.33942152227703,0.0139528025082862,0,0.0358639241123839,0,0
608.864285714286,195,3029.25458479851,1293.35913603882,-384517.001394946,0.0855950126831827,0.163943655750246,0.159130731039646,0.141374055756296,0,0.026389222924484,0,0,0.584372528177816,0,0,0,0.33942152227703,0.0139528025082862,0,0.0358639241123839,0,0
608.864285714286,198,3029.25458479017,1296.64461111055,-384497.305428818,0.0855950126831825,0.166493463438071,0.159130731039646,0.141374055756296,0,0.0263892228304717,0,0,0.584372528272898,0,0,0,0.339421522276096,0.0139528025082478,0,0.0358639241122861,0,0
608.864285714286,201,3029.25458479017,1296.64461111055,-384497.305428818,0.0855950126831825,0.166493463438071,0.159130731039646,0.141374055756296,0,0.0263892228304717,0,0,0.584372528272898,0,0,0,0.339421522276096,0.0139528025082478,0,0.0358639241122861,0,0
608.864285714286,204,3029.25458487173,1299.82670026596,-384477.704946915,0.0855950126831826,0.168926680806456,0.159130731039646,0.141374055756296,0,0.0263892223691517,0,0,0.58437252872374,0,0,0,0.339421522285234,0.0139528025086235,0,0.035863924113251,0,0
608.864285714286,207,3029.25458487173,1299.82670026596,-384477.704946915,0.0855950126831826,0.168926680806456,0.159130731039646,0.141374055756296,0,0.0263892223691517,0,0,0.58437252872374,0,0,0,0.339421522285234,0.0139528025086235,0,0.035863924113251,0,0
608.864285714286,210,3029.25458484749,1302.91006647476,-384458.190178705,0.0855950126831827,0.171251125780948,0.159130731039646,0.141374055756296,0,0.0263892224494604,0,0,0.584372528646547,0,0,0,0.339421522282518,0.0139528025085118,0,0.0358639241129636,0,0
608.864285714286,213,3029.25458484749,1302.91006647476,-384458.190178705,0.0855950126831827,0.171251125780948,0.159130731039646,0.141374055756296,0,0.0263892224494604,0,0,0.584372528646547,0,0,0,0.339421522282518,0.0139528025085118,0,0.0358639241129636,0,0
608.864285714286,216,3029.2545849553,1305.89910912337,-384438.748411508,0.085595012683183,0.173473932597385,0.159130731039646,0.141374055756296,0,0.026389222318117,0,0,0.584372528764039,0,0,0,0.339421522294598,0.0139528025090084,0,0.0358639241142384,0,0
608.864285714286,219,3029.2545849553,1305.89910912337,-384438.748411508,0.085595012683183,0.173473932597385,0.159130731039646,0.141374055756296,0,0.026389222318117,0,0,0.584372528764039,0,0,0,0.339421522294598,0.0139528025090084,0,0.0358639241142384,0,0
608.864285714286,222,3029.25458468943,1308.79798133644,-384419.394411116,0.0855950126831834,0.175601624940046,0.159130731039646,0.141374055756296,0,0.0263892230078878,0,0,0.584372528108433,0,0,0,0.339421522264807,0.0139528025077838,0,0.0358639241110888,0,0
608.864285714286,225,3029.25458468943,1308.79798133644,-384419.394411116,0.0855950126831834,0.175601624940046,0.159130731039646,0.141374055756296,0,0.0263892230078878,0,0,0.584372528108433,0,0,0,0.339421522264807,0.0139528025077838,0,0.0358639241110888,0,0
608.864285714286,228,3029.25458468741,1311.61060511638,-384400.1190442,0.085595012683183,0.177640179887655,0.159130731039646,0.141374055756296,0,0.0263892231535728,0,0,0.584372527963005,0,0,0,0.339421522264581,0.0139528025077745,0,0.0358639241110669,0,0
608.864285714286,231,3029.25458468741,1311.61060511638,-384400.1190442,0.085595012683183,0.177640179887655,0.159130731039646,0.141374055756296,0,0.0263892231535728,0,0,0.584372527963005,0,0,0,0.339421522264581,0.0139528025077745,0,0.0358639241110669,0,0
608.864285714286,234,3029.25458464171,1314.34068688265,-384380.933284591,0.0855950126831831,0.179595083987444,0.159130731039646,0.141374055756296,0,0.0263892229748807,0,0,0.58437252814757,0,0,0,0.33942152225946,0.013952802507564,0,0.0358639241105251,0,0
608.864285714286,237,3029.25458464171,1314.34068688265,-384380.933284591,0.0855950126831831,0.179595083987444,0.159130731039646,0.141374055756296,0,0.0263892229748807,0,0,0.58437252814757,0,0,0,0.33942152225946,0.013952802507564,0,0.0358639241105251,0,0
608.864285714286,240,3029.2545846561,1316.99173051668,-384361.84117984,0.0855950126831831,0.181471382565091,0.159130731039646,0.141374055756296,0,0.0263892231878085,0,0,0.584372527932793,0,0,0,0.339421522261073,0.0139528025076303,0,0.0358639241106956,0,0
608.864285714286,243,3029.2545846561,1316.99173051668,-384361.84117984,0.0855950126831831,0.181471382565091,0.159130731039646,0.141374055756296,0,0.0263892231878085,0,0,0.584372527932793,0,0,0,0.339421522261073,0.0139528025076303,0,0.0358639241106956,0,0
608.864285714286,246,3029.25458471695,1319.56705082428,-384342.86251027,0.0855950126831824,0.183273723203729,0.159130731039646,0.141374055756296,0,0.0263892228298338,0,0,0.584372528282944,0,0,0,0.339421522267892,0.0139528025079106,0,0.0358639241114198,0,0
608.864285714286,249,3029.25458471695,1319.56705082428,-384342.86251027,0.0855950126831824,0.183273723203729,0.159130731039646,0.141374055756296,0,0.0263892228298338,0,0,0.584372528282944,0,0,0,0.339421522267892,0.0139528025079106,0,0.0358639241114198,0,0
608.864285714286,252,3029.25458471847,1322.06978513939,-384323.99423297,0.0855950126831827,0.185006394180887,0.159130731039646,0.141374055756296,0,0.0263892229985551,0,0,0.58437252811403,0,0,0,0.339421522268061,0.0139528025079175,0,0.0358639241114363,0,0
608.864285714286,255,3029.25458471847,1322.06978513939,-384323.99423297,0.0855950126831827,0.185006394180887,0.159130731039646,0.141374055756296,0,0.0263892229985551,0,0,0.58437252811403,0,0,0,0.339421522268061,0.0139528025079175,0,0.0358639241114363,0,0
608.864285714286,258,3029.25458471695,1324.50290465258,-384305.239746751,0.0855950126831827,0.186673358532604,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282947,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114178,0,0
608.864285714286,261,3029.25458471695,1324.50290465258,-384305.239746751,0.0855950126831827,0.186673358532604,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282947,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114178,0,0
608.864285714286,264,3029.25458479018,1326.86922476398,-384286.635896355,0.0855950126831824,0.188278284314301,0.159130731039646,0.141374055756296,0,0.0263892228304717,0,0,0.584372528272898,0,0,0,0.339421522276096,0.0139528025082478,0,0.0358639241122864,0,0
608.864285714286,267,3029.25458479018,1326.86922476398,-384286.635896355,0.0855950126831824,0.188278284314301,0.159130731039646,0.141374055756296,0,0.0263892228304717,0,0,0.584372528272898,0,0,0,0.339421522276096,0.0139528025082478,0,0.0358639241122864,0,0
608.864285714286,270,3029.25458471695,1329.17141469498,-384268.151581786,0.0855950126831831,0.189824571544758,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282949,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114162,0,0
608.864285714286,273,3029.25458471695,1329.17141469498,-384268.151581786,0.0855950126831831,0.189824571544758,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282949,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114162,0,0
608.864285714286,276,3029.25458496793,1331.41200670939,-384249.822703646,0.0855950126831825,0.19131537624976,0.159130731039646,0.141374055756296,0,0.0263892222415415,0,0,0.584372528838988,0,0,0,0.339421522296013,0.0139528025090666,0,0.0358639241143904,0,0
608.864285714286,279,3029.25458496793,1331.41200670939,-384249.822703646,0.0855950126831825,0.19131537624976,0.159130731039646,0.141374055756296,0,0.0263892222415415,0,0,0.584372528838988,0,0,0,0.339421522296013,0.0139528025090666,0,0.0358639241143904,0,0
608.864285714286,282,3029.25458496111,1333.59340414224,-384231.645336121,0.0855950126831836,0.192753631963206,0.159130731039646,0.141374055756296,0,0.0263892223162504,0,0,0.584372528765163,0,0,0,0.339421522295248,0.0139528025090351,0,0.0358639241143042,0,0
608.864285714286,285,3029.25458496111,1333.59340414224,-384231.645336121,0.0855950126831836,0.192753631963206,0.159130731039646,0.141374055756296,0,0.0263892223162504,0,0,0.584372528765163,0,0,0,0.339421522295248,0.0139528025090351,0,0.0358639241143042,0,0
608.864285714286,288,3029.25458470786,1335.71788971814,-384213.627414883,0.0855950126831837,0.194142068993949,0.159130731039645,0.141374055756295,0,0.0263892229294456,0,0,0.584372528184509,0,0,0,0.339421522266871,0.0139528025078686,0,0.035863924111305,0,0
608.864285714286,291,3029.25458470786,1335.71788971814,-384213.627414883,0.0855950126831837,0.194142068993949,0.159130731039645,0.141374055756295,0,0.0263892229294456,0,0,0.584372528184509,0,0,0,0.339421522266871,0.0139528025078686,0,0.035863924111305,0,0
608.864285714286,294,3029.25458471695,1337.78763238253,-384195.770837381,0.085595012683183,0.195483231724599,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282948,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114165,0,0
608.864285714286,297,3029.25458471695,1337.78763238253,-384195.770837381,0.085595012683183,0.195483231724599,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282948,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114165,0,0
608.864285714286,300,3029.25458471695,1337.78763238253,-384195.770837381,0.085595012683183,0.195483231724599,0.159130731039646,0.141374055756296,0,0.0263892228298337,0,0,0.584372528282948,0,0,0,0.339421522267891,0.0139528025079105,0,0.0358639241114165,0,0
613.966326530612,0,2811.67908531085,1154.17912399208,-243425.607704416,0,0,0.20723320565579,0.184108993778445,0.0118773834170269,0,0.903958413743828,0.0422905471744375,0,0,0,0,0,0,0.00640903183966077,0.0390072571072454,0.00833475013482877,0
613.966326530612,3,2832.4839792729,1154.22872726668,-416609.100038757,0.00779584811956508,9.46261955925119e-05,0.202903663876959,0.180262565895907,0.010770731449306,0.0316641192029376,0.798455561758545,0.102505786612324,0.0246086664381265,0,0,0,0,0,0,0.0427658659880667,0,0
613.966326530612,6,2871.50718946226,1154.23780372051,-415752.505927244,0.0153954065203043,0.000111935893045966,0.199509245511076,0.177246915253298,0.0092932275413684,0.0314905304756478,0.652759403293943,0.195291402272937,0.0770324362315239,0.000796471073897941,0,0,0,0,0,0.0426297566520511,0,0
613.966326530612,9,2871.50718946226,1154.23780372051,-415752.505927244,0.0153954065203043,0.000111935893045966,0.199509245511076,0.177246915253298,0.0092932275413684,0.0314905304756478,0.652759403293943,0.195291402272937,0.0770324362315239,0.000796471073897941,0,0,0,0,0,0.0426297566520511,0,0
613.966326530612,12,2871.50718946226,1154.23780372051,-415752.505927244,0.0153954065203043,0.000111935893045966,0.199509245511076,0.177246915253298,0.0092932275413684,0.0314905304756478,0.652759403293943,0.195291402272937,0.0770324362315239,0.000796471073897941,0,0,0,0,0,0.0426297566520511,0,0
613.966326530612,15,2987.72368537459,1154.24892889997,-414867.713867849,0.0367634415365905,0.000133150780941462,0.18996500008557,0.168767668811571,0.00513886046150775,0.0311159351653766,0.107927350168258,0.479313303868762,0.231045051378036,0.108365164047734,0,0,0,0,0,0.0422331953718326,0,0
613.966326530612,18,3008.54862790408,1154.44231161287,-408117.743987808,0.0430438194012191,0.000501544508389805,0.186603132757331,0.165780936984207,0.00418650567424208,0.0307684124846692,0,0.499428210860603,0.277315005709873,0.130655427100906,0,0,0.0200579989812393,0,0,0.0417749448627084,0,0
613.966326530612,21,3008.54862790408,1154.44231161287,-408117.743987808,0.0430438194012191,0.000501544508389805,0.186603132757331,0.165780936984207,0.00418650567424208,0.0307684124846692,0,0.499428210860603,0.277315005709873,0.130655427100906,0,0,0.0200579989812393,0,0,0.0417749448627084,0,0
613.966326530612,24,3000.95233313806,1154.44770442872,-408014.893684555,0.0549999686476055,0.000511807819309367,0.178423838798872,0.15851433327683,0.00323219716583387,0.0293337231459186,0,0.321949876991017,0.36167467051688,0.125156640656882,0,0,0.122042101159066,0,0,0.0398429875302371,0,0
613.966326530612,27,3000.95233313806,1154.44770442872,-408014.893684555,0.0549999686476055,0.000511807819309367,0.178423838798872,0.15851433327683,0.00323219716583387,0.0293337231459186,0,0.321949876991017,0.36167467051688,0.125156640656882,0,0,0.122042101159066,0,0,0.0398429875302371,0,0
613.966326530612,30,2994.02111604803,1154.45135755676,-407946.392652845,0.0659538278795209,0.000518759915630827,0.170929779100454,0.151856501651704,0.00235810121825057,0.0280292081125217,0,0.160125174111122,0.438539717926305,0.120183318969889,0,0,0.215041215644517,0,0,0.0380813652356456,0,0
613.966326530612,33,2994.02111604803,1154.45135755676,-407946.392652845,0.0659538278795209,0.000518759915630827,0.170929779100454,0.151856501651704,0.00235810121825057,0.0280292081125217,0,0.160125174111122,0.438539717926305,0.120183318969889,0,0,0.215041215644517,0,0,0.0380813652356456,0,0
613.966326530612,36,2994.02111604803,1154.45135755676,-407946.392652845,0.0659538278795209,0.000518759915630827,0.170929779100454,0.151856501651704,0.00235810121825057,0.0280292081125217,0,0.160125174111122,0.438539717926305,0.120183318969889,0,0,0.215041215644517,0,0,0.0380813652356456,0,0
613.966326530612,39,3000.43447426504,1154.59681151206,-405779.799751698,0.0808123220611185,0.000795363155572972,0.161305993461166,0.14330659052727,0.000911013671357964,0.0265003209908102,0,0,0.544964994565081,0.0696784141385311,0,0,0.322842004106091,0,0,0.0360142661994869,0,0
613.966326530612,42,3024.60362091539,1155.33974697389,-400657.342382591,0.0849693136446641,0.00220203285148627,0.159403909990634,0.141616751909303,0.000124686817667533,0.0263991716340881,0,0,0.579123016287105,0.00954964782700761,0,0,0.337299409808382,0.0117524783986616,0,0.0358762760447563,0,0
613.966326530612,45,3028.66891053886,1159.04591523436,-393798.596169075,0.0855950126831827,0.00907034110280533,0.159130731039646,0.141374055756296,0,0.0263892232069873,0,0,0.584373736846751,0,0,0,0.339422300027816,0.0139518092396415,0,0.0358629306788043,0,0
613.966326530612,48,3028.66891056208,1163.21026022439,-391134.362280199,0.0855950126831827,0.0165071187964566,0.159130731039646,0.141374055756296,0,0.0263892231995226,0,0,0.584373736851232,0,0,0,0.339422300030418,0.0139518092397484,0,0.0358629306790793,0,0
613.966326530612,51,3028.66891056208,1163.21026022439,-391134.362280199,0.0855950126831827,0.0165071187964566,0.159130731039646,0.141374055756296,0,0.0263892231995226,0,0,0.584373736851232,0,0,0,0.339422300030418,0.0139518092397484,0,0.0358629306790793,0,0
613.966326530612,54,3028.66891042124,1171.30507659423,-388757.904247096,0.0855950126831827,0.0301901301816422,0.159130731039646,0.141374055756296,0,0.026389223631485,0,0,0.584373736437369,0,0,0,0.339422300014635,0.0139518092390997,0,0.0358629306774112,0,0
613.966326530612,57,3028.66891042124,1171.30507659423,-388757.904247096,0.0855950126831827,0.0301901301816422,0.159130731039646,0.141374055756296,0,0.026389223631485,0,0,0.584373736437369,0,0,0,0.339422300014635,0.0139518092390997,0,0.0358629306774112,0,0
613.966326530612,60,3028.66891045961,1179.08870462941,-387627.738065386,0.0855950126831828,0.0424867909997449,0.159130731039646,0.141374055756296,0,0.0263892236433199,0,0,0.584373736420604,0,0,0,0.339422300018934,0.0139518092392764,0,0.0358629306778655,0,0
613.966326530612,63,3028.66891045961,1179.08870462941,-387627.738065386,0.0855950126831828,0.0424867909997449,0.159130731039646,0.141374055756296,0,0.0263892236433199,0,0,0.584373736420604,0,0,0,0.339422300018934,0.0139518092392764,0,0.0358629306778655,0,0
613.966326530612,66,3028.66891060044,1186.56611630544,-386978.944549258,0.0855950126831829,0.0535976378679296,0.159130731039646,0.141374055756296,0,0.0263892232113575,0,0,0.584373736834467,0,0,0,0.339422300034717,0.0139518092399252,0,0.0358629306795326,0,0
613.966326530612,69,3028.66891060044,1186.56611630544,-386978.944549258,0.0855950126831829,0.0535976378679296,0.159130731039646,0.141374055756296,0,0.0263892232113575,0,0,0.584373736834467,0,0,0,0.339422300034717,0.0139518092399252,0,0.0358629306795326,0,0
613.966326530612,72,3028.66891036672,1193.74550272193,-386570.499923465,0.0855950126831826,0.0636863094837537,0.159130731039646,0.141374055756296,0,0.0263892236731789,0,0,0.584373736402681,0,0,0,0.339422300008525,0.0139518092388485,0,0.0358629306767667,0,0
613.966326530612,75,3028.66891036672,1193.74550272193,-386570.499923465,0.0855950126831826,0.0636863094837537,0.159130731039646,0.141374055756296,0,0.0263892236731789,0,0,0.584373736402681,0,0,0,0.339422300008525,0.0139518092388485,0,0.0358629306767667,0,0
