T,wCO2,rho_s,rho_fl,mu_fl,wC_s,wC_fl,wMg_s,wSi_s,wH_s,Dolomite,Antigorite,Talc,Magnesite,Chlorite,Orthopyroxene,Olivine,"q,tc-ds633","cor,tc-ds633","mt,tc-ds633","hem,tc-ds633"
823.65,37,3006.3476884045,1223.89433630805,-408817.703502369,0.077057692109125,0.00157686178465544,0.163448829279652,0.145210317032515,0.00141617634026836,0.0267954506502574,0,0.00920587118923661,0.519650022916716,0.105602641592376,0,0,0.302112067305742,0,0,0.0366339463456719
823.65,38,3009.41912345101,1223.92378960354,-408549.850431411,0.0786633929854861,0.00164108087629725,0.162504350550307,0.14437122839344,0.00121368967033109,0.0266673104872987,0,0,0.531627709628482,0.0935096830127903,0,0,0.311064160591741,0.000671666077078307,0,0.0364594702026089
823.65,39,3009.41912345101,1223.92378960354,-408549.850431411,0.0786633929854861,0.00164108087629725,0.162504350550307,0.14437122839344,0.00121368967033109,0.0266673104872987,0,0,0.531627709628482,0.0935096830127903,0,0,0.311064160591741,0.000671666077078307,0,0.0364594702026089
823.65,40,3025.71095232389,1223.92386361864,-408549.18850328,0.0820263109301367,0.00164124219125678,0.160867637074049,0.142917148337766,0.000624851592227621,0.0265413508228706,0,0,0.558588972984671,0.0484026848232358,0,0,0.323063563527214,0.0071157811221058,0,0.0362876467199022
823.65,41,3025.71095232389,1223.92386361864,-408549.18850328,0.0820263109301367,0.00164124219125678,0.160867637074049,0.142917148337766,0.000624851592227621,0.0265413508228706,0,0,0.558588972984671,0.0484026848232358,0,0,0.323063563527214,0.0071157811221058,0,0.0362876467199022
823.65,42,3025.71095232389,1223.92386361864,-408549.18850328,0.0820263109301367,0.00164124219125678,0.160867637074049,0.142917148337766,0.000624851592227621,0.0265413508228706,0,0,0.558588972984671,0.0484026848232358,0,0,0.323063563527214,0.0071157811221058,0,0.0362876467199022
823.65,43,3043.19606226497,1224.95535111364,-402869.053240032,0.0855950126831827,0.00386811009384981,0.159130731039646,0.141374055756296,0,0.0264063243400977,0,0,0.587519891416894,0,0,0,0.335940743432685,0.0140297594393268,0,0.0361032813709965
823.65,44,3043.19607519286,1226.19753989136,-399544.578667766,0.0855950126831826,0.00649461777486714,0.159130731039646,0.141374055756296,0,0.026406205267994,0,0,0.587520008848905,0,0,0,0.335940744859805,0.0140297594989271,0,0.0361032815243685
823.65,45,3043.19607519286,1226.19753989136,-399544.578667766,0.0855950126831826,0.00649461777486714,0.159130731039646,0.141374055756296,0,0.026406205267994,0,0,0.587520008848905,0,0,0,0.335940744859805,0.0140297594989271,0,0.0361032815243685
823.65,46,3043.19607525734,1228.69099532677,-396007.424286105,0.085595012683183,0.0115967388717307,0.159130731039646,0.141374055756296,0,0.0264062058058968,0,0,0.587520008302825,0,0,0,0.335940744866923,0.0140297594992243,0,0.0361032815251317
823.65,47,3043.19607525734,1228.69099532677,-396007.424286105,0.085595012683183,0.0115967388717307,0.159130731039646,0.141374055756296,0,0.0264062058058968,0,0,0.587520008302825,0,0,0,0.335940744866923,0.0140297594992243,0,0.0361032815251317
823.65,48,3043.19607530194,1231.19314788609,-394002.946682399,0.0855950126831828,0.0165071187964564,0.159130731039646,0.141374055756296,0,0.0264062058159136,0,0,0.587520008287149,0,0,0,0.335940744871846,0.0140297594994299,0,0.0361032815256614
823.65,49,3043.19607530194,1231.19314788609,-394002.946682399,0.0855950126831828,0.0165071187964564,0.159130731039646,0.141374055756296,0,0.0264062058159136,0,0,0.587520008287149,0,0,0,0.335940744871846,0.0140297594994299,0,0.0361032815256614
823.65,50,3043.19607510981,1233.70031532958,-392672.571442891,0.0855950126831826,0.0212363668418249,0.159130731039646,0.141374055756296,0,0.02640620704301,0,0,0.587520007084425,0,0,0,0.335940744850637,0.0140297594985442,0,0.0361032815233831
823.65,51,3043.19607510981,1233.70031532958,-392672.571442891,0.0855950126831826,0.0212363668418249,0.159130731039646,0.141374055756296,0,0.02640620704301,0,0,0.587520007084425,0,0,0,0.335940744850637,0.0140297594985442,0,0.0361032815233831
823.65,52,3043.1960753241,1236.20923142921,-391718.362052699,0.0855950126831826,0.0257943237735459,0.159130731039646,0.141374055756296,0,0.0264062052017241,0,0,0.587520008898526,0,0,0,0.335940744874292,0.0140297594995321,0,0.0361032815259254
823.65,53,3043.1960753241,1236.20923142921,-391718.362052699,0.0855950126831826,0.0257943237735459,0.159130731039646,0.141374055756296,0,0.0264062052017241,0,0,0.587520008898526,0,0,0,0.335940744874292,0.0140297594995321,0,0.0361032815259254
823.65,54,3043.19607520052,1238.71699896771,-391001.555807516,0.0855950126831825,0.0301901301816425,0.159130731039646,0.141374055756296,0,0.0264062061154836,0,0,0.587520008000444,0,0,0,0.335940744860651,0.0140297594989624,0,0.0361032815244598
823.65,55,3043.19607520052,1238.71699896771,-391001.555807516,0.0855950126831825,0.0301901301816425,0.159130731039646,0.141374055756296,0,0.0264062061154836,0,0,0.587520008000444,0,0,0,0.335940744860651,0.0140297594989624,0,0.0361032815244598
823.65,56,3043.19607527059,1241.22104837376,-390446.38596576,0.0855950126831828,0.0344322876644696,0.159130731039646,0.141374055756296,0,0.0264062059716445,0,0,0.587520008135395,0,0,0,0.335940744868386,0.0140297594992854,0,0.0361032815252895
823.65,57,3043.19607527059,1241.22104837376,-390446.38596576,0.0855950126831828,0.0344322876644696,0.159130731039646,0.141374055756296,0,0.0264062059716445,0,0,0.587520008135395,0,0,0,0.335940744868386,0.0140297594992854,0,0.0361032815252895
823.65,58,3043.19607519874,1243.71910174737,-390007.063217779,0.0855950126831827,0.0385287137071457,0.159130731039646,0.141374055756296,0,0.0264062063831768,0,0,0.587520007732977,0,0,0,0.335940744860454,0.0140297594989542,0,0.0361032815244378
823.65,59,3043.19607519874,1243.71910174737,-390007.063217779,0.0855950126831827,0.0385287137071457,0.159130731039646,0.141374055756296,0,0.0264062063831768,0,0,0.587520007732977,0,0,0,0.335940744860454,0.0140297594989542,0,0.0361032815244378
823.65,60,3043.19607522804,1246.20914105688,-389653.908497473,0.0855950126831828,0.0424867909997449,0.159130731039646,0.141374055756296,0,0.0264062058152723,0,0,0.587520008297166,0,0,0,0.335940744863688,0.0140297594990892,0,0.0361032815247848
823.65,61,3043.19607522804,1246.20914105688,-389653.908497473,0.0855950126831828,0.0424867909997449,0.159130731039646,0.141374055756296,0,0.0264062058152723,0,0,0.587520008297166,0,0,0,0.335940744863688,0.0140297594990892,0,0.0361032815247848
823.65,62,3043.19607517988,1248.68938000738,-389366.647468258,0.0855950126831829,0.0463134118415982,0.159130731039646,0.141374055756296,0,0.026406206340642,0,0,0.587520007777906,0,0,0,0.335940744858372,0.0140297594988672,0,0.036103281524213
823.65,63,3043.19607517988,1248.68938000738,-389366.647468258,0.0855950126831829,0.0463134118415982,0.159130731039646,0.141374055756296,0,0.026406206340642,0,0,0.587520007777906,0,0,0,0.335940744858372,0.0140297594988672,0,0.036103281524213
823.65,64,3043.19607525709,1251.15823950461,-389130.877941414,0.0855950126831824,0.0500150181935686,0.159130731039646,0.141374055756296,0,0.026406206243088,0,0,0.587520007865661,0,0,0,0.335940744866896,0.0140297594992232,0,0.0361032815251315
823.65,65,3043.19607525709,1251.15823950461,-389130.877941414,0.0855950126831824,0.0500150181935686,0.159130731039646,0.141374055756296,0,0.026406206243088,0,0,0.587520007865661,0,0,0,0.335940744866896,0.0140297594992232,0,0.0361032815251315
823.65,66,3043.19607530194,1253.61432562317,-388936.040135127,0.0855950126831828,0.0535976378679297,0.159130731039646,0.141374055756296,0,0.0264062058159136,0,0,0.587520008287149,0,0,0,0.335940744871846,0.0140297594994299,0,0.0361032815256617
823.65,67,3043.19607530194,1253.61432562317,-388936.040135127,0.0855950126831828,0.0535976378679297,0.159130731039646,0.141374055756296,0,0.0264062058159136,0,0,0.587520008287149,0,0,0,0.335940744871846,0.0140297594994299,0,0.0361032815256617
823.65,68,3043.19607511872,1256.05641033313,-388774.203152578,0.0855950126831827,0.057066917283528,0.159130731039646,0.141374055756296,0,0.0264062062630729,0,0,0.587520007863233,0,0,0,0.335940744851621,0.0140297594985853,0,0.0361032815234887
823.65,69,3043.19607511872,1256.05641033313,-388774.203152578,0.0855950126831827,0.057066917283528,0.159130731039646,0.141374055756296,0,0.0264062062630729,0,0,0.587520007863233,0,0,0,0.335940744851621,0.0140297594985853,0,0.0361032815234887
823.65,70,3043.19607519721,1258.48341418645,-388639.270460331,0.0855950126831828,0.0604281511606032,0.159130731039646,0.141374055756296,0,0.0264062062136789,0,0,0.58752000790267,0,0,0,0.335940744860285,0.0140297594989471,0,0.0361032815244193
823.65,71,3043.19607519721,1258.48341418645,-388639.270460331,0.0855950126831828,0.0604281511606032,0.159130731039646,0.141374055756296,0,0.0264062062136789,0,0,0.58752000790267,0,0,0,0.335940744860285,0.0140297594989471,0,0.0361032815244193
823.65,72,3043.19607523594,1260.89439092278,-388526.489791133,0.0855950126831826,0.0636863094837536,0.159130731039646,0.141374055756296,0,0.0264062062255708,0,0,0.587520007885863,0,0,0,0.335940744864561,0.0140297594991257,0,0.0361032815248793
823.65,73,3043.19607523594,1260.89439092278,-388526.489791133,0.0855950126831826,0.0636863094837536,0.159130731039646,0.141374055756296,0,0.0264062062255708,0,0,0.587520007885863,0,0,0,0.335940744864561,0.0140297594991257,0,0.0361032815248793
823.65,74,3043.19607519593,1263.28851421479,-388432.089153182,0.0855950126831826,0.0668460620218181,0.159130731039646,0.141374055756296,0,0.0264062061655188,0,0,0.587520007950991,0,0,0,0.335940744860144,0.0140297594989412,0,0.0361032815244049
823.65,75,3043.19607519593,1263.28851421479,-388432.089153182,0.0855950126831826,0.0668460620218181,0.159130731039646,0.141374055756296,0,0.0264062061655188,0,0,0.587520007950991,0,0,0,0.335940744860144,0.0140297594989412,0,0.0361032815244049
823.65,76,3043.19607523594,1265.66506515519,-388353.038657025,0.0855950126831827,0.0699118006590996,0.159130731039646,0.141374055756296,0,0.0264062062255708,0,0,0.587520007885864,0,0,0,0.335940744864561,0.0140297594991257,0,0.0361032815248788
823.65,77,3043.19607523594,1265.66506515519,-388353.038657025,0.0855950126831827,0.0699118006590996,0.159130731039646,0.141374055756296,0,0.0264062062255708,0,0,0.587520007885864,0,0,0,0.335940744864561,0.0140297594991257,0,0.0361032815248788
823.65,78,3043.19607536615,1268.02342137659,-388286.891971886,0.0855950126831825,0.0728876597625066,0.159130731039646,0.141374055756296,0,0.0264062056739497,0,0,0.587520008420964,0,0,0,0.335940744878935,0.014029759499726,0,0.0361032815264251
823.65,79,3043.19607536615,1268.02342137659,-388286.891971886,0.0855950126831825,0.0728876597625066,0.159130731039646,0.141374055756296,0,0.0264062056739497,0,0,0.587520008420964,0,0,0,0.335940744878935,0.014029759499726,0,0.0361032815264251
823.65,80,3043.19607524205,1270.36304745548,-388231.613342654,0.0855950126831826,0.0757775347832356,0.159130731039646,0.141374055756296,0,0.0264062057865045,0,0,0.587520008324155,0,0,0,0.335940744865235,0.0140297594991538,0,0.036103281524952
823.65,81,3043.19607524205,1270.36304745548,-388231.613342654,0.0855950126831826,0.0757775347832356,0.159130731039646,0.141374055756296,0,0.0264062057865045,0,0,0.587520008324155,0,0,0,0.335940744865235,0.0140297594991538,0,0.036103281524952
823.65,82,3043.1960751628,1272.68348622796,-388185.575934219,0.0855950126831827,0.0785850992689974,0.159130731039646,0.141374055756296,0,0.026406206030414,0,0,0.5875200080903,0,0,0,0.335940744856487,0.0140297594987885,0,0.036103281524011
823.65,83,3043.1960751628,1272.68348622796,-388185.575934219,0.0855950126831827,0.0785850992689974,0.159130731039646,0.141374055756296,0,0.026406206030414,0,0,0.5875200080903,0,0,0,0.335940744856487,0.0140297594987885,0,0.036103281524011
823.65,84,3043.19607520307,1274.98435105229,-388147.376181009,0.0855950126831825,0.0813138204430043,0.159130731039646,0.141374055756296,0,0.0264062062118038,0,0,0.587520007903799,0,0,0,0.335940744860932,0.0140297594989741,0,0.0361032815244905
823.65,85,3043.19607520307,1274.98435105229,-388147.376181009,0.0855950126831825,0.0813138204430043,0.159130731039646,0.141374055756296,0,0.0264062062118038,0,0,0.587520007903799,0,0,0,0.335940744860932,0.0140297594989741,0,0.0361032815244905
823.65,86,3043.19607531238,1277.26531841124,-388115.867192248,0.0855950126831826,0.083966973488642,0.159130731039646,0.141374055756296,0,0.0264062057640033,0,0,0.587520008337733,0,0,0,0.335940744872999,0.0140297594994781,0,0.0361032815257864
823.65,87,3043.19607531238,1277.26531841124,-388115.867192248,0.0855950126831826,0.083966973488642,0.159130731039646,0.141374055756296,0,0.0264062057640033,0,0,0.587520008337733,0,0,0,0.335940744872999,0.0140297594994781,0,0.0361032815257864
823.65,88,3043.19607528563,1279.52612207352,-388090.073063637,0.0855950126831826,0.0865476546635721,0.159130731039646,0.141374055756296,0,0.026406205869699,0,0,0.587520008235431,0,0,0,0.335940744870046,0.0140297594993547,0,0.0361032815254693
823.65,89,3043.19607528563,1279.52612207352,-388090.073063637,0.0855950126831826,0.0865476546635721,0.159130731039646,0.141374055756296,0,0.026406205869699,0,0,0.587520008235431,0,0,0,0.335940744870046,0.0140297594993547,0,0.0361032815254693
823.65,90,3043.19607510394,1281.76654709183,-388069.164737547,0.0855950126831826,0.089058793353659,0.159130731039646,0.141374055756296,0,0.0264062064863562,0,0,0.587520007641823,0,0,0,0.335940744849989,0.0140297594985171,0,0.0361032815233138
823.65,91,3043.19607510394,1281.76654709183,-388069.164737547,0.0855950126831826,0.089058793353659,0.159130731039646,0.141374055756296,0,0.0264062064863562,0,0,0.587520007641823,0,0,0,0.335940744849989,0.0140297594985171,0,0.0361032815233138
823.65,92,3043.19607523696,1283.98642499628,-388052.446295371,0.0855950126831831,0.0915031631653918,0.159130731039646,0.141374055756296,0,0.026406206152393,0,0,0.587520007958915,0,0,0,0.335940744864673,0.0140297594991304,0,0.0361032815248893
823.65,93,3043.19607523696,1283.98642499628,-388052.446295371,0.0855950126831831,0.0915031631653918,0.159130731039646,0.141374055756296,0,0.026406206152393,0,0,0.587520007958915,0,0,0,0.335940744864673,0.0140297594991304,0,0.0361032815248893
823.65,94,3043.19607526881,1286.18562882708,-388039.322477611,0.0855950126831828,0.0938833921451027,0.159130731039646,0.141374055756296,0,0.0264062056808088,0,0,0.587520008426457,0,0,0,0.335940744868189,0.0140297594992772,0,0.0361032815252685
823.65,95,3043.19607526881,1286.18562882708,-388039.322477611,0.0855950126831828,0.0938833921451027,0.159130731039646,0.141374055756296,0,0.0264062056808088,0,0,0.587520008426457,0,0,0,0.335940744868189,0.0140297594992772,0,0.0361032815252685
823.65,96,3043.19607526881,1288.36406936136,-388029.276902725,0.0855950126831829,0.0962019722041361,0.159130731039646,0.141374055756296,0,0.0264062056808088,0,0,0.587520008426458,0,0,0,0.335940744868188,0.0140297594992772,0,0.0361032815252678
823.65,97,3043.19607526881,1288.36406936136,-388029.276902725,0.0855950126831829,0.0962019722041361,0.159130731039646,0.141374055756296,0,0.0264062056808088,0,0,0.587520008426458,0,0,0,0.335940744868188,0.0140297594992772,0,0.0361032815252678
823.65,98,3043.1960752311,1290.52169093714,-388021.884152518,0.0855950126831828,0.0984612678210376,0.159130731039646,0.141374055756296,0,0.0264062061542681,0,0,0.587520007957781,0,0,0,0.335940744864026,0.0140297594991033,0,0.0361032815248212
823.65,99,3043.1960752311,1290.52169093714,-388021.884152518,0.0855950126831828,0.0984612678210376,0.159130731039646,0.141374055756296,0,0.0264062061542681,0,0,0.587520007957781,0,0,0,0.335940744864026,0.0140297594991033,0,0.0361032815248212
823.65,100,3043.1960752311,1290.52169093714,-388021.884152518,0.0855950126831828,0.0984612678210376,0.159130731039646,0.141374055756296,0,0.0264062061542681,0,0,0.587520007957781,0,0,0,0.335940744864026,0.0140297594991033,0,0.0361032815248212
828.762244897959,0,2862.69457938895,1221.8364519232,-251810.275979663,0,0,0.208205398485796,0.184972704027604,0.0114081620787687,0,0.854766638327886,0.0793871093011135,0,0,0,0,0,0,0.0400382836517173,0.0172938310996778
828.762244897959,1,2858.82532480214,1221.88365282438,-428401.808964001,0.00257854431022605,0.000105003143323042,0.206369368945725,0.183341548682107,0.0112371129329414,0.00702649214968988,0.838534035927848,0.0835284791950465,0,0,0,0,0,0,0.0391849938583632,0.0174209763267288
828.762244897959,2,2870.47663117654,1221.9389170633,-423075.215710691,0.00511017337105459,0.000227821135872089,0.20514934640949,0.18225766291765,0.0107879878746655,0.0321685202583635,0.79579509324885,0.110360850795094,0.00609560657539787,0,0,0,0,0,0.0362519534807147,0.0193279756415794
828.762244897959,3,2881.54906845595,1221.93978193056,-423017.519719108,0.00771442435742704,0.000229742102695451,0.203873748743433,0.181124403399607,0.0103359109746461,0.0320927113508268,0.752311221153393,0.137353500224818,0.023980896436197,0,0,0,0,0,0.0324821984983534,0.0217794723364117
828.762244897959,4,2892.52071326486,1221.93990132495,-423009.591661086,0.0102872652580878,0.000230007333143715,0.202600684882585,0.179993394950962,0.00989548918371509,0.0320138687952202,0.700939982137176,0.164404459212417,0.0417875154353309,0.00805306937485531,0,0,0,0,0.0282799582753439,0.0245211467696565
828.762244897959,5,2892.52071326486,1221.93990132495,-423009.591661086,0.0102872652580878,0.000230007333143715,0.202600684882585,0.179993394950962,0.00989548918371509,0.0320138687952202,0.700939982137176,0.164404459212417,0.0417875154353309,0.00805306937485531,0,0,0,0,0.0282799582753439,0.0245211467696565
828.762244897959,6,2914.29766173929,1221.93990122107,-423009.6032986,0.0153379516552808,0.000230007102515584,0.200098413467536,0.177770340634318,0.00903242649453471,0.0318565196965352,0.59655944705003,0.21818600780209,0.0771403799240164,0.0263927817149902,0,0,0,0,0.019826056805757,0.0300388070065811
828.762244897959,7,2914.29766173929,1221.93990122107,-423009.6032986,0.0153379516552808,0.000230007102515584,0.200098413467536,0.177770340634318,0.00903242649453471,0.0318565196965352,0.59655944705003,0.21818600780209,0.0771403799240164,0.0263927817149902,0,0,0,0,0.019826056805757,0.0300388070065811
828.762244897959,8,2935.86155698198,1221.93990062469,-423009.649848656,0.0202654013119881,0.000230005683366097,0.197657195211914,0.175601526832428,0.00819042362412016,0.0317007088869297,0.493199964970733,0.271441391390057,0.112147429301283,0.0445531878962208,0,0,0,0,0.0114547697301252,0.0355025478246505
828.762244897959,9,2935.86155698198,1221.93990062469,-423009.649848656,0.0202654013119881,0.000230005683366097,0.197657195211914,0.175601526832428,0.00819042362412016,0.0317007088869297,0.493199964970733,0.271441391390057,0.112147429301283,0.0445531878962208,0,0,0,0,0.0114547697301252,0.0355025478246505
828.762244897959,10,2935.86155698198,1221.93990062469,-423009.649848656,0.0202654013119881,0.000230005683366097,0.197657195211914,0.175601526832428,0.00819042362412016,0.0317007088869297,0.493199964970733,0.271441391390057,0.112147429301283,0.0445531878962208,0,0,0,0,0.0114547697301252,0.0355025478246505
828.762244897959,11,2968.26154849458,1221.94010310582,-422996.223071325,0.0274383255801437,0.000230455471042673,0.194130155900871,0.17246805381338,0.00695184676164341,0.0314774509546236,0.338359565850694,0.35150365261204,0.164045619226822,0.0716470111009641,0,0,0,0,0,0.042966700254856
828.762244897959,12,2980.75154270702,1221.94092516114,-422941.998185379,0.0297864722815823,0.000232281424405509,0.193081332815522,0.17153626413091,0.00649532077094257,0.0314343021605119,0.280262481053789,0.382567956742892,0.1812982990631,0.0815225754864085,0,0,0,0,0,0.0429143854932997
828.762244897959,13,2980.75154270702,1221.94092516114,-422941.998185379,0.0297864722815823,0.000232281424405509,0.193081332815522,0.17153626413091,0.00649532077094257,0.0314343021605119,0.280262481053789,0.382567956742892,0.1812982990631,0.0815225754864085,0,0,0,0,0,0.0429143854932997
828.762244897959,14,3005.62999341167,1221.94236580157,-422848.011258876,0.0344077827114683,0.000235481054864371,0.191017178535699,0.169702439448909,0.00559684695708454,0.0313494810762839,0.163509937675725,0.444545756377842,0.2156591432016,0.102125726354118,0,0,0,0,0,0.0428099553144302
828.762244897959,15,3005.62999341167,1221.94236580157,-422848.011258876,0.0344077827114683,0.000235481054864371,0.191017178535699,0.169702439448909,0.00559684695708454,0.0313494810762839,0.163509937675725,0.444545756377842,0.2156591432016,0.102125726354118,0,0,0,0,0,0.0428099553144302
828.762244897959,16,3005.62999341167,1221.94236580157,-422848.011258876,0.0344077827114683,0.000235481054864371,0.191017178535699,0.169702439448909,0.00559684695708454,0.0313494810762839,0.163509937675725,0.444545756377842,0.2156591432016,0.102125726354118,0,0,0,0,0,0.0428099553144302
828.762244897959,17,3041.51837915476,1222.06014712168,-417726.63313228,0.0409574886874799,0.000496776794962452,0.188091687200051,0.167103390399752,0.00432345504862078,0.0312286809271689,0,0.533725925074167,0.265318948726444,0.127068799856318,0,0,0,0,0,0.0426576454159022
828.762244897959,18,3049.78044055848,1222.45283005417,-410843.361564717,0.0424884831886478,0.00136363728332854,0.187407853274606,0.166495862395121,0.00402579954823189,0.031199828579787,0,0.551726272366885,0.277123516327333,0.0973323701344597,0,0,0,0,0,0.0426180125915349
828.762244897959,19,3051.15256625594,1222.57761088877,-409604.915997033,0.0443937596838408,0.00163772415784741,0.186228892548092,0.165448456539597,0.00381365879169004,0.0310163454822879,0,0.537285948622623,0.291059976607938,0.0864620751951938,0,0,0.0118066927640269,0,0,0.0423689613279308
828.762244897959,20,3048.35583693244,1222.57979823799,-409585.171346604,0.0464400718861388,0.0016425228759533,0.184804743402816,0.164183221726974,0.00366203215584499,0.0307487822003771,0,0.504052281409913,0.305607297540938,0.0874402597332982,0,0,0.0301449651530802,0,0,0.042006413962393
828.762244897959,21,3048.35583693244,1222.57979823799,-409585.171346604,0.0464400718861388,0.0016425228759533,0.184804743402816,0.164183221726974,0.00366203215584499,0.0307487822003771,0,0.504052281409913,0.305607297540938,0.0874402597332982,0,0,0.0301449651530802,0,0,0.042006413962393
828.762244897959,22,3042.87075453887,1222.58380074393,-409549.192382012,0.0504405091563982,0.00165130334513198,0.182019455681681,0.161708731607986,0.00336616373902793,0.0302269969888282,0,0.43913801043879,0.333958439015504,0.0894387385725446,0,0,0.0659389467672317,0,0,0.041298868217101
828.762244897959,23,3042.87075453887,1222.58380074393,-409549.192382012,0.0504405091563982,0.00165130334513198,0.182019455681681,0.161708731607986,0.00336616373902793,0.0302269969888282,0,0.43913801043879,0.333958439015504,0.0894387385725446,0,0,0.0659389467672317,0,0,0.041298868217101
828.762244897959,24,3037.53004202544,1222.58735443021,-409517.411797671,0.0543224773648521,0.00165909866238814,0.17931534005194,0.159306355955508,0.00307969016193352,0.02972231310538,0,0.376233058283104,0.361359626312115,0.0914753113264084,0,0,0.100595775678269,0,0,0.040613915294724
828.762244897959,25,3037.53004202544,1222.58735443021,-409517.411797671,0.0543224773648521,0.00165909866238814,0.17931534005194,0.159306355955508,0.00307969016193352,0.02972231310538,0,0.376233058283104,0.361359626312115,0.0914753113264084,0,0,0.100595775678269,0,0,0.040613915294724
828.762244897959,26,3032.33249380133,1222.59052866295,-409489.15302809,0.0580910353555021,0.00166606110731555,0.176689128025636,0.156973190997308,0.00280211482575898,0.0292339433453563,0,0.315263804610118,0.387857446896459,0.093532392537826,0,0,0.134161796631431,0,0,0.0399506159788103
828.762244897959,27,3032.33249380133,1222.59052866295,-409489.15302809,0.0580910353555021,0.00166606110731555,0.176689128025636,0.156973190997308,0.00280211482575898,0.0292339433453563,0,0.315263804610118,0.387857446896459,0.093532392537826,0,0,0.134161796631431,0,0,0.0399506159788103
828.762244897959,28,3027.2758757139,1222.59338084733,-409463.861479311,0.0617509801172367,0.00167231691191324,0.174137682941406,0.154706450077811,0.00253298486634331,0.0287611464004816,0,0.256156674941083,0.413495516991647,0.0955964179417581,0,0,0.166682185185032,0,0,0.039308058539998
828.762244897959,29,3027.2758757139,1222.59338084733,-409463.861479311,0.0617509801172367,0.00167231691191324,0.174137682941406,0.154706450077811,0.00253298486634331,0.0287611464004816,0,0.256156674941083,0.413495516991647,0.0955964179417581,0,0,0.166682185185032,0,0,0.039308058539998
828.762244897959,30,3022.35716359687,1222.59596182493,-409441.069679781,0.0653068536456688,0.00167797742387254,0.171658001498833,0.152503465021249,0.00227188760029204,0.0283032153419216,0,0.198838684083607,0.438314700737566,0.0976572670789608,0,0,0.198200770329478,0,0,0.0386853624284667
828.762244897959,31,3022.35716359687,1222.59596182493,-409441.069679781,0.0653068536456688,0.00167797742387254,0.171658001498833,0.152503465021249,0.00227188760029204,0.0283032153419216,0,0.198838684083607,0.438314700737566,0.0976572670789608,0,0,0.198200770329478,0,0,0.0386853624284667
828.762244897959,32,3017.57300185107,1222.59830982761,-409420.397271703,0.0687629689133627,0.00168312687720009,0.1692472144292,0.150361686727564,0.00201843955353476,0.0278594832654714,0,0.143239023585174,0.462353403030942,0.0997067852635987,0,0,0.228759620619267,0,0,0.038081684235547
828.762244897959,33,3017.57300185107,1222.59830982761,-409420.397271703,0.0687629689133627,0.00168312687720009,0.1692472144292,0.150361686727564,0.00201843955353476,0.0278594832654714,0,0.143239023585174,0.462353403030942,0.0997067852635987,0,0,0.228759620619267,0,0,0.038081684235547
828.762244897959,34,3012.9196634542,1222.60045719647,-409401.551004162,0.0721234133796126,0.00168783601635188,0.166902582876556,0.148278681957298,0.00177228676898162,0.0274293188028633,0,0.0892888064638617,0.485647686979257,0.10173884136665,0,0,0.258399130411009,0,0,0.0374962159763586
828.762244897959,35,3012.9196634542,1222.60045719647,-409401.551004162,0.0721234133796126,0.00168783601635188,0.166902582876556,0.148278681957298,0.00177228676898162,0.0274293188028633,0,0.0892888064638617,0.485647686979257,0.10173884136665,0,0,0.258399130411009,0,0,0.0374962159763586
828.762244897959,36,3012.9196634542,1222.60045719647,-409401.551004162,0.0721234133796126,0.00168783601635188,0.166902582876556,0.148278681957298,0.00177228676898162,0.0274293188028633,0,0.0892888064638617,0.485647686979257,0.10173884136665,0,0,0.258399130411009,0,0,0.0374962159763586
828.762244897959,37,3006.17623423673,1222.60333225688,-409376.405439151,0.0769931534855759,0.0016941407688932,0.16350397330446,0.145259307786135,0.00141602212460743,0.0268082037491462,0,0.0113105812378992,0.519267136573102,0.104744574790198,0,0,0.301219030922822,0,0,0.036650472726833
828.762244897959,38,3008.3457796091,1222.66924765631,-408825.009837201,0.0785418498360155,0.0018385913636786,0.162566706945558,0.144426626721854,0.00123342612574548,0.0266733200145448,0,0,0.530681136989132,0.0950250158222955,0,0,0.310613766793717,0.000540083092135626,0,0.0364666772881756
828.762244897959,39,3008.3457796091,1222.66924765631,-408825.009837201,0.0785418498360155,0.0018385913636786,0.162566706945558,0.144426626721854,0.00123342612574548,0.0266733200145448,0,0,0.530681136989132,0.0950250158222955,0,0,0.310613766793717,0.000540083092135626,0,0.0364666772881756
828.762244897959,40,3024.58138487793,1222.66931658979,-408824.464200122,0.0819058521572637,0.00183874226444493,0.160927937246417,0.142970719887866,0.000645135876894104,0.0265466600459008,0,0,0.55763269816556,0.0499703428799577,0,0,0.322620443136631,0.00693596297004087,0,0.0362938928019097
828.762244897959,41,3024.58138487793,1222.66931658979,-408824.464200122,0.0819058521572637,0.00183874226444493,0.160927937246417,0.142970719887866,0.000645135876894104,0.0265466600459008,0,0,0.55763269816556,0.0499703428799577,0,0,0.322620443136631,0.00693596297004087,0,0.0362938928019097
828.762244897959,42,3024.58138487793,1222.66931658979,-408824.464200122,0.0819058521572637,0.00183874226444493,0.160927937246417,0.142970719887866,0.000645135876894104,0.0265466600459008,0,0,0.55763269816556,0.0499703428799577,0,0,0.322620443136631,0.00693596297004087,0,0.0362938928019097
828.762244897959,43,3042.59149496066,1223.60417068169,-403874.314508182,0.0855950126831828,0.00386811009384961,0.159130731039646,0.141374055756296,0,0.0264061990923091,0,0,0.587524619747873,0,0,0,0.335938140938411,0.0140287679243889,0,0.0361022722970182
